time,biomass,coal,imports,gas,nuclear,other,hydro,solar,wind
2025-11-18 19:00:00+00:00,8.1,0,1.9,49.8,9.1,0,0.0,0.3,30.7
2025-11-18 19:30:00+00:00,8.2,0,3.1,47.6,9.2,0,0.0,0.0,31.9
2025-11-18 20:00:00+00:00,8.3,0,3.3,44.7,9.3,0,0.0,0.3,33.9
2025-11-18 20:30:00+00:00,8.8,0,4.0,40.7,9.9,0,0.0,0.0,36.6
2025-11-18 21:00:00+00:00,9.2,0,4.3,35.9,10.4,0,0.0,0.4,39.8
2025-11-18 21:30:00+00:00,9.9,0,6.3,31.0,11.1,0,0.0,0.0,41.7
2025-11-18 22:00:00+00:00,10.2,0,6.7,27.4,11.5,0,0.0,0.0,44.1
2025-11-18 22:30:00+00:00,10.9,0,7.1,21.5,12.3,0,0.0,0.0,48.1
2025-11-18 23:00:00+00:00,11.4,0,7.4,17.9,12.8,0,0.0,0.0,50.5
2025-11-18 23:30:00+00:00,11.5,0,6.8,16.4,13.0,0,0.0,0.0,52.3
2025-11-19 00:00:00+00:00,11.1,0,6.8,16.0,12.5,0,0.0,0.0,53.5
2025-11-19 00:30:00+00:00,10.9,0,5.8,15.3,12.3,0,0.0,0.0,55.7
2025-11-19 01:00:00+00:00,11.0,0,5.8,14.5,12.3,0,0.0,0.0,56.4
2025-11-19 01:30:00+00:00,10.8,0,5.7,14.6,12.2,0,0.0,0.0,56.7
2025-11-19 02:00:00+00:00,10.6,0,5.6,15.2,12.0,0,0.0,0.0,56.6
2025-11-19 02:30:00+00:00,10.4,0,4.8,15.4,11.9,0,0.0,0.0,57.5
2025-11-19 03:00:00+00:00,10.4,0,4.8,15.1,11.9,0,0.0,0.4,57.3
2025-11-19 03:30:00+00:00,10.6,0,4.4,15.3,12.1,0,0.0,0.0,57.6
2025-11-19 04:00:00+00:00,10.4,0,4.4,15.5,11.9,0,0.0,0.0,57.8
2025-11-19 04:30:00+00:00,10.2,0,3.4,17.4,11.7,0,0.0,0.0,57.2
2025-11-19 05:00:00+00:00,9.8,0,2.8,21.3,11.2,0,0.0,0.0,54.9
2025-11-19 05:30:00+00:00,9.0,0,1.6,28.1,10.4,0,0.0,0.0,50.9
2025-11-19 06:00:00+00:00,8.4,0,1.5,32.4,9.7,0,0.0,0.0,47.9
2025-11-19 06:30:00+00:00,8.0,0,1.3,35.7,9.3,0,0.0,0.0,45.6
2025-11-19 07:00:00+00:00,7.9,0,1.3,37.8,9.1,0,0.0,0.0,43.9
2025-11-19 07:30:00+00:00,7.7,0,3.2,37.6,8.9,0,0.0,0.0,42.5
2025-11-19 08:00:00+00:00,7.6,0,3.3,37.5,8.9,0,0.0,0.3,42.3
2025-11-19 08:30:00+00:00,7.4,0,3.5,36.3,8.6,0,0.0,1.5,42.7
2025-11-19 09:00:00+00:00,7.2,0,3.4,35.5,8.3,0,0.0,2.9,42.7
2025-11-19 09:30:00+00:00,7.2,0,3.4,34.3,8.3,0,0.0,4.3,42.5
2025-11-19 10:00:00+00:00,7.1,0,3.3,34.1,8.2,0,0.0,5.7,41.6
2025-11-19 10:30:00+00:00,7.0,0,3.3,32.9,8.1,0,0.0,7.2,41.5
2025-11-19 11:00:00+00:00,6.9,0,3.2,32.1,8.0,0,0.0,8.5,41.2
2025-11-19 11:30:00+00:00,6.8,0,3.2,31.5,7.9,0,0.0,9.4,41.1
2025-11-19 12:00:00+00:00,6.7,0,3.2,31.1,7.8,0,0.0,10.0,41.1
2025-11-19 12:30:00+00:00,6.7,0,3.2,31.2,7.8,0,0.0,10.1,41.0
2025-11-19 13:00:00+00:00,6.7,0,3.2,32.3,7.9,0,0.0,9.2,40.7
2025-11-19 13:30:00+00:00,6.9,0,3.2,33.4,7.9,0,0.0,8.2,40.4
2025-11-19 14:00:00+00:00,6.9,0,3.2,34.9,8.0,0,0.0,6.5,40.4
2025-11-19 14:30:00+00:00,7.0,0,3.2,37.0,8.0,0,0.0,4.3,40.4
2025-11-19 15:00:00+00:00,7.0,0,3.3,39.0,8.1,0,0.0,2.0,40.6
2025-11-19 15:30:00+00:00,7.1,0,3.3,40.7,8.1,0,0.0,0.4,40.3
2025-11-19 16:00:00+00:00,7.2,0,3.3,41.5,8.1,0,0.0,0.4,39.5
2025-11-19 16:30:00+00:00,7.2,0,3.2,41.6,8.2,0,0.0,0.3,39.6
2025-11-19 17:00:00+00:00,7.2,0,3.2,41.9,8.1,0,0.0,0.4,39.3
2025-11-19 17:30:00+00:00,7.3,0,3.1,42.3,8.3,0,0.0,0.0,39.1
2025-11-19 18:00:00+00:00,7.3,0,3.2,42.5,8.3,0,0.0,0.0,38.6
2025-11-19 18:30:00+00:00,7.3,0,5.0,41.3,8.3,0,0.0,0.0,38.2
2025-11-19 19:00:00+00:00,7.3,0,5.3,40.7,8.3,0,0.0,0.4,38.0
2025-11-19 19:30:00+00:00,7.4,0,6.8,37.9,8.4,0,0.0,0.0,39.5
2025-11-19 20:00:00+00:00,7.7,0,7.1,35.6,8.7,0,0.0,0.0,40.9
2025-11-19 20:30:00+00:00,8.0,0,7.1,33.9,9.1,0,0.0,0.0,41.9
2025-11-19 21:00:00+00:00,8.4,0,7.3,29.9,9.6,0,0.0,0.5,44.2
2025-11-19 21:30:00+00:00,8.9,0,6.1,27.4,10.1,0,0.0,0.0,47.4
2025-11-19 22:00:00+00:00,9.5,0,6.6,23.6,10.7,0,0.0,0.0,49.6
2025-11-19 22:30:00+00:00,9.9,0,7.2,19.2,11.3,0,0.0,0.0,52.3
2025-11-19 23:00:00+00:00,10.0,0,7.3,17.3,11.3,0,0.0,0.5,53.6
2025-11-19 23:30:00+00:00,10.1,0,7.4,17.9,11.4,0,0.0,0.0,53.1
2025-11-20 00:00:00+00:00,10.0,0,6.7,18.5,11.4,0,0.0,0.0,53.4
2025-11-20 00:30:00+00:00,10.0,0,6.5,18.7,11.4,0,0.0,0.0,53.5
2025-11-20 01:00:00+00:00,10.1,0,6.4,18.7,11.4,0,0.0,0.5,52.9
2025-11-20 01:30:00+00:00,10.0,0,6.1,18.9,11.3,0,0.0,0.0,53.7
2025-11-20 02:00:00+00:00,10.1,0,4.2,19.4,11.4,0,0.0,0.0,54.8
2025-11-20 02:30:00+00:00,10.1,0,4.8,19.9,11.5,0,0.0,0.0,53.7
2025-11-20 03:00:00+00:00,10.1,0,5.3,19.2,11.5,0,0.0,0.2,53.6
2025-11-20 03:30:00+00:00,10.2,0,4.2,20.3,11.6,0,0.0,0.0,53.6
2025-11-20 04:00:00+00:00,10.2,0,4.1,20.5,11.6,0,0.0,0.0,53.6
2025-11-20 04:30:00+00:00,10.2,0,0.9,23.7,11.6,0,0.0,0.0,53.5
2025-11-20 05:00:00+00:00,9.6,0,0.6,29.1,10.8,0,0.0,0.0,49.8
2025-11-20 05:30:00+00:00,8.7,0,0.0,36.7,9.8,0,0.0,0.0,44.7
2025-11-20 06:00:00+00:00,8.0,0,0.0,42.5,9.0,0,0.0,0.1,40.4
2025-11-20 06:30:00+00:00,7.5,0,0.0,46.8,8.5,0,0.0,0.0,37.1
2025-11-20 07:00:00+00:00,7.4,0,0.0,47.5,8.4,0,0.0,0.1,36.5
2025-11-20 07:30:00+00:00,7.5,0,0.8,48.1,8.4,0,0.0,0.0,35.2
2025-11-20 08:00:00+00:00,7.4,0,1.2,47.7,8.4,0,0.0,1.0,34.2
2025-11-20 08:30:00+00:00,7.1,0,2.0,46.3,8.1,0,0.0,3.2,33.2
2025-11-20 09:00:00+00:00,6.9,0,2.6,45.2,7.8,0,0.0,5.9,31.6
2025-11-20 09:30:00+00:00,6.8,0,3.1,43.5,7.8,0,0.0,8.4,30.3
2025-11-20 10:00:00+00:00,6.8,0,3.1,42.1,7.7,0,0.0,10.6,29.6
2025-11-20 10:30:00+00:00,6.8,0,2.9,40.9,7.7,0,0.0,11.7,30.0
2025-11-20 11:00:00+00:00,6.8,0,2.9,40.4,7.7,0,0.0,12.1,30.1
2025-11-20 11:30:00+00:00,6.7,0,2.9,40.3,7.6,0,0.0,12.1,30.4
2025-11-20 12:00:00+00:00,6.8,0,3.0,39.2,7.7,0,0.0,12.0,31.2
2025-11-20 12:30:00+00:00,6.8,0,2.8,41.3,7.7,0,0.0,10.8,30.5
2025-11-20 13:00:00+00:00,6.8,0,2.8,42.7,7.8,0,0.0,9.4,30.4
2025-11-20 13:30:00+00:00,6.8,0,3.1,43.6,7.8,0,0.0,7.9,30.7
2025-11-20 14:00:00+00:00,7.1,0,3.2,45.3,8.1,0,0.0,6.1,30.2
2025-11-20 14:30:00+00:00,7.1,0,4.3,46.0,8.1,0,0.0,3.8,30.6
2025-11-20 15:00:00+00:00,7.2,0,4.4,46.9,8.2,0,0.0,1.7,31.5
2025-11-20 15:30:00+00:00,7.4,0,4.7,47.4,8.4,0,0.0,0.3,31.9
2025-11-20 16:00:00+00:00,7.5,0,3.9,49.5,8.5,0,0.0,0.3,30.2
2025-11-20 16:30:00+00:00,7.5,0,1.8,51.0,8.6,0,0.0,0.3,30.7
2025-11-20 17:00:00+00:00,7.6,0,1.7,51.2,8.6,0,0.0,0.3,30.6
2025-11-20 17:30:00+00:00,7.5,0,2.1,52.2,8.5,0,0.0,0.0,29.6
2025-11-20 18:00:00+00:00,7.5,0,2.2,52.4,8.5,0,0.0,0.0,29.4
2025-11-20 18:30:00+00:00,7.4,0,2.9,51.3,8.4,0,0.0,0.0,30.0
2025-11-20 19:00:00+00:00,7.5,0,2.9,48.8,8.6,0,0.0,0.0,32.1
2025-11-20 19:30:00+00:00,7.5,0,1.8,51.1,8.6,0,0.0,0.0,31.0
2025-11-20 20:00:00+00:00,7.5,0,1.9,51.2,8.6,0,0.0,0.3,30.5
2025-11-20 20:30:00+00:00,7.9,0,0.8,52.9,8.9,0,0.0,0.0,29.5
2025-11-20 21:00:00+00:00,8.0,0,0.8,52.4,9.1,0,0.0,0.3,29.4
2025-11-20 21:30:00+00:00,8.3,0,0.1,52.5,9.4,0,0.0,0.0,29.5
2025-11-20 22:00:00+00:00,8.7,0,0.1,52.5,9.9,0,0.0,0.4,28.5
2025-11-20 22:30:00+00:00,8.9,0,0.9,52.3,10.1,0,0.0,0.0,27.8
2025-11-20 23:00:00+00:00,9.1,0,1.0,51.3,10.3,0,0.0,0.4,27.7
2025-11-20 23:30:00+00:00,9.4,0,1.6,51.2,10.7,0,0.0,0.0,27.1
2025-11-21 00:00:00+00:00,9.4,0,1.7,51.7,10.6,0,0.0,0.4,26.3
2025-11-21 00:30:00+00:00,9.4,0,2.4,52.0,10.4,0,0.0,0.0,25.9
2025-11-21 01:00:00+00:00,9.5,0,2.4,53.2,10.5,0,0.0,0.4,24.0
2025-11-21 01:30:00+00:00,9.7,0,2.7,54.8,10.8,0,0.0,0.0,21.9
2025-11-21 02:00:00+00:00,9.8,0,2.8,55.1,11.1,0,0.0,0.4,20.9
2025-11-21 02:30:00+00:00,9.8,0,3.5,55.5,11.1,0,0.0,0.0,20.1
2025-11-21 03:00:00+00:00,9.8,0,3.6,55.2,11.1,0,0.0,0.4,19.9
2025-11-21 03:30:00+00:00,9.9,0,3.5,56.4,11.3,0,0.0,0.0,18.9
2025-11-21 04:00:00+00:00,9.9,0,3.5,56.8,11.3,0,0.0,0.1,18.4
2025-11-21 04:30:00+00:00,9.9,0,1.2,59.3,11.2,0,0.0,0.0,18.4
2025-11-21 05:00:00+00:00,9.7,0,1.0,60.8,11.1,0,0.0,0.0,17.3
2025-11-21 05:30:00+00:00,9.7,0,0.0,61.7,11.1,0,0.0,0.0,17.5
2025-11-21 06:00:00+00:00,9.4,0,0.0,62.6,10.7,0,0.0,0.1,17.2
2025-11-21 06:30:00+00:00,9.3,0,1.6,62.1,10.7,0,0.0,0.0,16.2
2025-11-21 07:00:00+00:00,9.1,0,3.1,62.2,10.3,0,0.0,0.0,15.3
2025-11-21 07:30:00+00:00,9.0,0,4.7,62.6,10.2,0,0.0,0.0,13.5
2025-11-21 08:00:00+00:00,8.8,0,4.9,61.8,10.1,0,0.0,1.1,13.3
2025-11-21 08:30:00+00:00,8.4,0,6.2,58.5,9.6,0,0.0,4.4,12.9
2025-11-21 09:00:00+00:00,8.0,0,6.2,55.9,9.2,0,0.0,8.0,12.6
2025-11-21 09:30:00+00:00,7.8,0,6.7,53.4,8.9,0,0.0,11.1,12.0
2025-11-21 10:00:00+00:00,7.6,0,6.7,52.0,8.8,0,0.0,13.7,11.1
2025-11-21 10:30:00+00:00,7.5,0,6.6,50.9,8.6,0,0.0,15.3,11.0
2025-11-21 11:00:00+00:00,7.5,0,6.7,50.0,8.6,0,0.0,16.2,11.1
2025-11-21 11:30:00+00:00,7.6,0,7.6,46.3,8.7,0,0.0,16.9,12.9
2025-11-21 12:00:00+00:00,7.7,0,7.7,44.5,8.9,0,0.0,17.0,14.1
2025-11-21 12:30:00+00:00,7.9,0,6.7,44.7,9.0,0,0.0,15.9,15.7
2025-11-21 13:00:00+00:00,7.9,0,6.7,45.3,9.1,0,0.0,14.2,16.8
2025-11-21 13:30:00+00:00,7.9,0,4.9,48.3,9.2,0,0.0,11.5,18.1
2025-11-21 14:00:00+00:00,8.0,0,5.1,49.8,9.3,0,0.0,8.5,19.3
2025-11-21 14:30:00+00:00,8.1,0,6.9,48.6,9.4,0,0.0,5.3,21.6
2025-11-21 15:00:00+00:00,8.3,0,7.3,49.6,9.6,0,0.0,2.3,23.0
2025-11-21 15:30:00+00:00,8.6,0,4.8,53.0,10.0,0,0.0,0.4,23.3
2025-11-21 16:00:00+00:00,8.4,0,4.8,52.9,9.8,0,0.0,0.3,23.9
2025-11-21 16:30:00+00:00,8.2,0,5.6,51.8,9.6,0,0.0,0.1,24.6
2025-11-21 17:00:00+00:00,8.1,0,5.4,51.8,9.5,0,0.0,0.0,25.2
2025-11-21 17:30:00+00:00,8.2,0,3.3,52.5,9.5,0,0.0,0.0,26.4
2025-11-21 18:00:00+00:00,8.1,0,3.2,51.4,9.4,0,0.0,0.0,27.9
2025-11-21 18:30:00+00:00,8.1,0,2.2,50.2,9.4,0,0.0,0.0,30.0
2025-11-21 19:00:00+00:00,8.0,0,1.9,49.6,9.3,0,0.0,0.0,31.1
2025-11-21 19:30:00+00:00,8.0,0,1.4,49.2,9.4,0,0.0,0.0,31.9
2025-11-21 20:00:00+00:00,8.0,0,1.5,47.5,9.4,0,0.0,0.0,33.5
2025-11-21 20:30:00+00:00,8.2,0,1.6,45.1,9.6,0,0.0,0.0,35.5
2025-11-21 21:00:00+00:00,8.5,0,1.9,41.0,10.0,0,0.0,0.0,38.5
2025-11-21 21:30:00+00:00,8.9,0,2.4,36.8,10.4,0,0.0,0.0,41.6
2025-11-21 22:00:00+00:00,9.3,0,2.6,32.9,10.8,0,0.0,0.0,44.3
2025-11-21 22:30:00+00:00,9.7,0,4.0,27.5,11.4,0,0.0,0.0,47.4
2025-11-21 23:00:00+00:00,9.9,0,4.2,24.3,11.7,0,0.0,0.1,49.8
2025-11-21 23:30:00+00:00,10.0,0,4.3,22.3,11.7,0,0.0,0.0,51.6
2025-11-22 00:00:00+00:00,9.8,0,4.2,22.3,11.5,0,0.0,0.0,52.2
2025-11-22 00:30:00+00:00,9.9,0,3.8,21.6,11.6,0,0.0,0.0,53.1
2025-11-22 01:00:00+00:00,10.1,0,3.9,20.6,11.8,0,0.0,0.1,53.4
2025-11-22 01:30:00+00:00,9.8,0,4.2,20.8,12.0,0,0.0,0.0,53.1
2025-11-22 02:00:00+00:00,9.5,0,4.3,20.7,12.4,0,0.0,0.0,53.0
2025-11-22 02:30:00+00:00,9.7,0,4.6,19.2,12.6,0,0.0,0.0,53.8
2025-11-22 03:00:00+00:00,9.8,0,4.7,19.0,12.8,0,0.0,0.0,53.6
2025-11-22 03:30:00+00:00,10.0,0,4.7,19.0,13.0,0,0.0,0.0,53.2
